match_id,bowler,team,next_match_wkts,balls,runs_conceded,economy,wkts_last5,eco_last5
1359517,KV Sharma,Royal Challengers Bangalore,2,24,20,5.0,1.6,9.177228070175438
1359524,KV Sharma,Royal Challengers Bangalore,1,18,37,12.333333333333334,1.6,9.893894736842105
1359534,KV Sharma,Royal Challengers Bangalore,3,9,19,12.666666666666666,1.8,10.891228070175439
1359539,KV Sharma,Royal Challengers Bangalore,0,19,45,14.210526315789474,1.4,12.0
1422119,KV Sharma,Royal Challengers Bengaluru,1,12,24,12.0,1.4,11.242105263157896
1426274,KV Sharma,Royal Challengers Bengaluru,0,24,34,8.5,1.0,11.942105263157895
1426279,KV Sharma,Royal Challengers Bengaluru,2,26,29,6.6923076923076925,1.2,10.813900134952766
1426283,KV Sharma,Royal Challengers Bengaluru,0,19,38,12.0,0.6,10.680566801619435
1426290,KV Sharma,Royal Challengers Bengaluru,1,18,43,14.333333333333334,0.8,10.705128205128204
1426296,KV Sharma,Royal Challengers Bengaluru,2,18,36,12.0,1.0,10.705128205128204
1426300,KV Sharma,Royal Challengers Bengaluru,0,12,19,9.5,1.0,10.905128205128204
1426306,KV Sharma,Royal Challengers Bengaluru,0,6,14,14.0,0.6,12.366666666666667
1426310,KV Sharma,Royal Challengers Bengaluru,1,14,19,8.142857142857142,0.8,11.595238095238095
729291,KW Richardson,Rajasthan Royals,1,19,25,7.894736842105264,1.0,7.897101214574898
729305,KW Richardson,Rajasthan Royals,2,24,18,4.5,1.4,6.925101214574899
729315,KW Richardson,Rajasthan Royals,2,25,28,6.72,1.6,6.4691012145748985
733975,KW Richardson,Rajasthan Royals,1,25,39,9.36,1.6,6.941101214574898
733989,KW Richardson,Rajasthan Royals,0,24,29,7.25,1.2,7.144947368421053
733999,KW Richardson,Rajasthan Royals,2,24,43,10.75,1.4,7.715999999999999
980927,KW Richardson,Royal Challengers Bangalore,1,18,26,8.666666666666666,1.2,8.549333333333333
980931,KW Richardson,Royal Challengers Bangalore,4,18,13,4.333333333333333,1.6,8.072
980937,KW Richardson,Royal Challengers Bangalore,1,26,54,12.461538461538462,1.6,8.692307692307693
980953,KW Richardson,Royal Challengers Bangalore,2,24,45,11.25,2.0,9.492307692307694
1254073,KW Richardson,Royal Challengers Bangalore,1,19,29,9.157894736842106,1.8,9.173886639676114
392202,Kamran Khan,Rajasthan Royals,0,17,36,12.705882352941176,2.0,7.802875816993463
419107,Kamran Khan,Rajasthan Royals,0,6,10,10.0,2.0,8.336209150326798
419154,Kamran Khan,Rajasthan Royals,2,18,30,10.0,1.4,9.06562091503268
419158,Kamran Khan,Rajasthan Royals,2,14,13,5.571428571428571,1.0,9.33546218487395
501232,Kamran Khan,Pune Warriors,0,18,47,15.666666666666666,0.8,10.788795518207282
734049,Karanveer Singh,Kings XI Punjab,4,27,54,12.0,2.4,7.723999999999999
829709,Karanveer Singh,Kings XI Punjab,0,24,43,10.75,2.0,9.106
829753,Karanveer Singh,Kings XI Punjab,1,25,44,10.559999999999999,1.8,10.118
829775,Karanveer Singh,Kings XI Punjab,1,24,31,7.75,1.4,9.748000000000001
829785,Karanveer Singh,Kings XI Punjab,0,14,41,17.57142857142857,1.2,11.726285714285714
1216522,Kartik Tyagi,Rajasthan Royals,1,27,32,7.111111111111111,0.8,9.175999999999998
1216530,Kartik Tyagi,Rajasthan Royals,2,24,37,9.25,1.0,9.25
1216533,Kartik Tyagi,Rajasthan Royals,2,25,36,8.639999999999999,1.2,9.044666666666666
1216537,Kartik Tyagi,Rajasthan Royals,0,25,47,11.28,1.0,9.656222222222222
1216541,Kartik Tyagi,Rajasthan Royals,1,24,45,11.25,1.2,9.506222222222222
1216543,Kartik Tyagi,Rajasthan Royals,1,25,30,7.199999999999999,1.2,9.524
1254085,Kartik Tyagi,Rajasthan Royals,1,25,32,7.68,1.0,9.209999999999999
1254097,Kartik Tyagi,Rajasthan Royals,1,29,41,8.482758620689655,0.8,9.17855172413793
1254103,Kartik Tyagi,Rajasthan Royals,0,14,23,9.857142857142856,0.8,8.893980295566502
1254111,Kartik Tyagi,Rajasthan Royals,2,25,29,6.959999999999999,1.0,8.035980295566501
1304096,Kartik Tyagi,Sunrisers Hyderabad,0,26,37,8.538461538461538,0.8,8.303672603258809
1304100,Kartik Tyagi,Sunrisers Hyderabad,1,28,42,9.0,0.8,8.56767260325881
1359521,Kartik Tyagi,Sunrisers Hyderabad,1,15,30,12.0,0.8,9.271120879120877
1359539,Kartik Tyagi,Sunrisers Hyderabad,0,9,21,14.0,0.8,10.099692307692308
1359543,Kartik Tyagi,Sunrisers Hyderabad,0,20,41,12.299999999999999,0.4,11.167692307692308
1426297,Kartik Tyagi,Gujarat Titans,0,26,52,12.0,0.4,11.86
1082597,Kuldeep Yadav,Kolkata Knight Riders,1,25,35,8.399999999999999,2.0,7.897999999999999
1082604,Kuldeep Yadav,Kolkata Knight Riders,1,24,23,5.75,2.0,7.272
1082608,Kuldeep Yadav,Kolkata Knight Riders,0,18,29,9.666666666666666,1.4,7.813333333333333
1082613,Kuldeep Yadav,Kolkata Knight Riders,2,24,33,8.25,1.2,7.663333333333332
1082620,Kuldeep Yadav,Kolkata Knight Riders,2,24,31,7.75,1.2,7.963333333333333
1082622,Kuldeep Yadav,Kolkata Knight Riders,0,24,27,6.75,1.0,7.633333333333333
1082627,Kuldeep Yadav,Kolkata Knight Riders,0,26,43,9.923076923076923,0.8,8.467948717948719
1082631,Kuldeep Yadav,Kolkata Knight Riders,1,24,35,8.75,1.0,8.284615384615384
1082639,Kuldeep Yadav,Kolkata Knight Riders,2,19,35,11.052631578947368,1.0,8.845141700404858
1082644,Kuldeep Yadav,Kolkata Knight Riders,1,18,29,9.666666666666666,0.8,9.228475033738192
1136563,Kuldeep Yadav,Kolkata Knight Riders,0,19,33,10.421052631578949,0.8,9.96268556005398
1136565,Kuldeep Yadav,Kolkata Knight Riders,1,19,29,9.157894736842106,1.0,9.80964912280702
1136570,Kuldeep Yadav,Kolkata Knight Riders,1,24,23,5.75,1.0,9.209649122807019
1136573,Kuldeep Yadav,Kolkata Knight Riders,3,20,32,9.6,1.2,8.919122807017544
1136575,Kuldeep Yadav,Kolkata Knight Riders,1,24,24,6.0,1.2,8.18578947368421
1136578,Kuldeep Yadav,Kolkata Knight Riders,0,6,13,13.0,1.2,8.701578947368422
1136586,Kuldeep Yadav,Kolkata Knight Riders,0,12,22,11.0,1.0,9.069999999999999
1136589,Kuldeep Yadav,Kolkata Knight Riders,1,24,22,5.5,1.0,9.02
1136593,Kuldeep Yadav,Kolkata Knight Riders,1,25,34,8.16,0.6,8.732000000000001
1136597,Kuldeep Yadav,Kolkata Knight Riders,0,12,17,8.5,0.4,9.232000000000001
1136601,Kuldeep Yadav,Kolkata Knight Riders,0,18,43,14.333333333333334,0.4,9.498666666666669
1136604,Kuldeep Yadav,Kolkata Knight Riders,1,13,29,13.384615384615385,0.6,9.975589743589744
1136609,Kuldeep Yadav,Kolkata Knight Riders,4,24,20,5.0,1.2,9.875589743589744
1136614,Kuldeep Yadav,Kolkata Knight Riders,1,24,35,8.75,1.2,9.993589743589743
1136618,Kuldeep Yadav,Kolkata Knight Riders,1,24,18,4.5,1.4,9.193589743589744
1136619,Kuldeep Yadav,Kolkata Knight Riders,3,24,29,7.25,2.0,7.776923076923078
1175357,Kuldeep Yadav,Kolkata Knight Riders,0,12,18,9.0,1.8,6.9
1175361,Kuldeep Yadav,Kolkata Knight Riders,0,26,32,7.384615384615385,1.0,7.376923076923077
1175365,Kuldeep Yadav,Kolkata Knight Riders,3,24,41,10.25,1.4,7.676923076923077
1175372,Kuldeep Yadav,Kolkata Knight Riders,1,24,31,7.75,1.4,8.326923076923077
1178396,Kuldeep Yadav,Kolkata Knight Riders,0,24,33,8.25,0.8,8.526923076923078
1178398,Kuldeep Yadav,Kolkata Knight Riders,0,24,16,4.0,0.8,7.526923076923078
1178401,Kuldeep Yadav,Kolkata Knight Riders,0,25,28,6.72,0.8,7.394
1178404,Kuldeep Yadav,Kolkata Knight Riders,0,18,28,9.333333333333334,0.2,7.210666666666667
1178410,Kuldeep Yadav,Kolkata Knight Riders,1,25,59,14.159999999999998,0.2,8.492666666666667
1216504,Kuldeep Yadav,Kolkata Knight Riders,1,18,21,7.0,0.4,8.242666666666667
1216508,Kuldeep Yadav,Kolkata Knight Riders,0,26,40,9.230769230769232,0.4,9.288820512820513
1216512,Kuldeep Yadav,Kolkata Knight Riders,0,19,19,6.0,0.4,9.144820512820512
1216545,Kuldeep Yadav,Kolkata Knight Riders,0,12,15,7.5,0.4,8.778153846153845
1304048,Kuldeep Yadav,Delhi Capitals,3,24,18,4.5,0.8,6.846153846153847
1304056,Kuldeep Yadav,Delhi Capitals,1,24,32,8.0,0.8,7.046153846153847
1304061,Kuldeep Yadav,Delhi Capitals,2,22,31,8.454545454545455,1.2,6.890909090909091
1304065,Kuldeep Yadav,Delhi Capitals,4,26,35,8.076923076923077,2.0,7.306293706293706
1304073,Kuldeep Yadav,Delhi Capitals,1,27,46,10.222222222222221,2.2,7.850738150738151
1304078,Kuldeep Yadav,Delhi Capitals,2,24,24,6.0,2.0,8.150738150738151
1304080,Kuldeep Yadav,Delhi Capitals,0,19,40,12.631578947368421,1.8,9.077053940211835
1304087,Kuldeep Yadav,Delhi Capitals,4,18,15,5.0,2.2,8.386144849302744
1304091,Kuldeep Yadav,Delhi Capitals,0,18,29,9.666666666666666,1.4,8.704093567251462
1304096,Kuldeep Yadav,Delhi Capitals,1,24,40,10.0,1.4,8.659649122807016
1304101,Kuldeep Yadav,Delhi Capitals,0,20,43,12.899999999999999,1.0,10.039649122807017
1304104,Kuldeep Yadav,Delhi Capitals,0,18,20,6.666666666666667,1.0,8.846666666666668
1304110,Kuldeep Yadav,Delhi Capitals,2,18,14,4.666666666666667,0.6,8.78
1304115,Kuldeep Yadav,Delhi Capitals,1,24,33,8.25,0.8,8.496666666666666
1359477,Kuldeep Yadav,Delhi Capitals,1,24,37,9.25,0.8,8.346666666666668
1359481,Kuldeep Yadav,Delhi Capitals,0,19,18,5.684210526315789,0.8,6.9035087719298245
1359485,Kuldeep Yadav,Delhi Capitals,1,24,31,7.75,1.0,7.12017543859649
1359490,Kuldeep Yadav,Delhi Capitals,0,12,23,11.5,0.6,8.48684210526316
1359494,Kuldeep Yadav,Delhi Capitals,2,24,25,6.25,0.8,8.086842105263159
1359502,Kuldeep Yadav,Delhi Capitals,2,19,15,4.736842105263158,1.0,7.18421052631579
1359508,Kuldeep Yadav,Delhi Capitals,1,24,22,5.5,1.2,7.147368421052631
1359514,Kuldeep Yadav,Delhi Capitals,0,18,27,9.0,1.0,7.397368421052631
1359518,Kuldeep Yadav,Delhi Capitals,1,24,15,3.75,1.2,5.847368421052631
1359524,Kuldeep Yadav,Delhi Capitals,0,24,37,9.25,0.8,6.447368421052632
1359529,Kuldeep Yadav,Delhi Capitals,1,27,29,6.444444444444445,0.6,6.788888888888889
1359533,Kuldeep Yadav,Delhi Capitals,1,24,32,8.0,0.6,7.288888888888889
1359538,Kuldeep Yadav,Delhi Capitals,0,19,21,6.631578947368421,0.6,6.815204678362574
1359541,Kuldeep Yadav,Delhi Capitals,0,18,34,11.333333333333334,0.4,8.331871345029239
1422120,Kuldeep Yadav,Delhi Capitals,2,24,21,5.25,0.8,7.53187134502924
1422127,Kuldeep Yadav,Delhi Capitals,1,26,41,9.461538461538462,0.8,8.135290148448044
1426264,Kuldeep Yadav,Delhi Capitals,3,25,20,4.8,1.2,7.495290148448044
1426270,Kuldeep Yadav,Delhi Capitals,0,24,18,4.5,1.2,7.0689743589743586
1426273,Kuldeep Yadav,Delhi Capitals,4,26,55,12.692307692307693,2.0,7.340769230769231
1426278,Kuldeep Yadav,Delhi Capitals,2,25,29,6.959999999999999,2.0,7.68276923076923
1426281,Kuldeep Yadav,Delhi Capitals,0,19,47,14.842105263157896,1.8,8.758882591093117
1426285,Kuldeep Yadav,Delhi Capitals,0,24,34,8.5,1.2,9.498882591093118
1426294,Kuldeep Yadav,Delhi Capitals,2,25,25,6.0,1.6,9.798882591093117
1426300,Kuldeep Yadav,Delhi Capitals,1,25,53,12.719999999999999,1.0,9.804421052631579
1426302,Kuldeep Yadav,Delhi Capitals,1,24,33,8.25,0.8,10.06242105263158
336029,L Balaji,Chennai Super Kings,1,24,35,8.75,1.8,7.1776923076923085
336033,L Balaji,Chennai Super Kings,0,18,45,15.0,1.4,8.377692307692309
336037,L Balaji,Chennai Super Kings,2,24,35,8.75,0.8,8.927692307692308
336039,L Balaji,Chennai Super Kings,0,24,29,7.25,0.8,9.657692307692306
336040,L Balaji,Chennai Super Kings,0,25,42,10.08,0.6,9.966000000000001
392185,L Balaji,Chennai Super Kings,2,14,18,7.7142857142857135,0.8,9.758857142857142
392189,L Balaji,Chennai Super Kings,3,25,19,4.56,1.4,7.670857142857142
392196,L Balaji,Chennai Super Kings,1,22,41,11.181818181818182,1.2,8.15722077922078
392202,L Balaji,Chennai Super Kings,4,22,21,5.7272727272727275,2.0,7.8526753246753245
392206,L Balaji,Chennai Super Kings,0,18,26,8.666666666666666,2.0,7.570008658008658
392209,L Balaji,Chennai Super Kings,0,6,18,18.0,1.6,9.627151515151516
392214,L Balaji,Chennai Super Kings,1,25,41,9.84,1.2,10.683151515151515
392217,L Balaji,Chennai Super Kings,1,18,16,5.333333333333333,1.2,9.513454545454547
392224,L Balaji,Chennai Super Kings,2,25,32,7.68,0.8,9.904
392227,L Balaji,Chennai Super Kings,0,12,17,8.5,0.8,9.870666666666668
392231,L Balaji,Chennai Super Kings,0,18,40,13.333333333333334,0.8,8.937333333333333
392234,L Balaji,Chennai Super Kings,0,12,15,7.5,0.6,8.469333333333333
392238,L Balaji,Chennai Super Kings,0,12,16,8.0,0.4,9.002666666666666
419110,L Balaji,Chennai Super Kings,1,25,37,8.879999999999999,0.2,9.242666666666667
419113,L Balaji,Chennai Super Kings,3,14,9,3.8571428571428568,0.8,8.314095238095238
419116,L Balaji,Chennai Super Kings,2,18,22,7.333333333333333,1.2,7.114095238095237
419121,L Balaji,Chennai Super Kings,2,25,30,7.199999999999999,1.6,7.054095238095238
419123,L Balaji,Chennai Super Kings,1,26,53,12.230769230769232,1.8,7.900249084249083
419125,L Balaji,Chennai Super Kings,1,25,47,11.28,1.8,8.380249084249083
419155,L Balaji,Chennai Super Kings,0,14,16,6.857142857142857,1.2,8.980249084249085
501198,L Balaji,Kolkata Knight Riders,0,24,26,6.5,0.8,8.813582417582419
501203,L Balaji,Kolkata Knight Riders,1,25,32,7.68,0.6,8.909582417582417
501209,L Balaji,Kolkata Knight Riders,0,26,34,7.846153846153847,0.4,8.03265934065934
501214,L Balaji,Kolkata Knight Riders,3,18,15,5.0,0.8,6.776659340659341
501219,L Balaji,Kolkata Knight Riders,0,26,25,5.76923076923077,0.8,6.559076923076924
501222,L Balaji,Kolkata Knight Riders,1,27,43,9.555555555555555,1.0,7.170188034188035
501230,L Balaji,Kolkata Knight Riders,2,24,39,9.75,1.2,7.584188034188034
501234,L Balaji,Kolkata Knight Riders,0,18,21,7.0,1.2,7.414957264957266
501239,L Balaji,Kolkata Knight Riders,0,19,27,8.526315789473685,0.6,8.120220422852004
501245,L Balaji,Kolkata Knight Riders,2,25,33,7.919999999999999,1.0,8.550374269005847
501255,L Balaji,Kolkata Knight Riders,1,11,10,5.454545454545455,1.0,7.730172248803828
501262,L Balaji,Kolkata Knight Riders,2,7,7,6.0,1.0,6.980172248803828
501267,L Balaji,Kolkata Knight Riders,1,20,55,16.5,1.2,8.880172248803827
501269,L Balaji,Kolkata Knight Riders,0,12,16,8.0,1.2,8.774909090909091
548315,L Balaji,Kolkata Knight Riders,4,25,19,4.56,1.6,8.10290909090909
548320,L Balaji,Kolkata Knight Riders,0,27,28,6.222222222222222,1.4,8.256444444444444
548328,L Balaji,Kolkata Knight Riders,1,24,20,5.0,1.2,8.056444444444445
548335,L Balaji,Kolkata Knight Riders,2,24,22,5.5,1.4,5.856444444444445
548368,L Balaji,Kolkata Knight Riders,1,25,33,7.919999999999999,1.6,5.8404444444444445
548370,L Balaji,Kolkata Knight Riders,2,25,13,3.1199999999999997,1.2,5.552444444444444
548375,L Balaji,Kolkata Knight Riders,1,26,22,5.0769230769230775,1.4,5.323384615384616
548378,L Balaji,Kolkata Knight Riders,1,13,12,5.538461538461539,1.4,5.431076923076923
597998,L Balaji,Kolkata Knight Riders,1,24,20,5.0,1.2,5.331076923076923
598008,L Balaji,Kolkata Knight Riders,1,23,33,8.608695652173912,1.2,5.468816053511706
598013,L Balaji,Kolkata Knight Riders,0,24,33,8.25,0.8,6.494816053511707
598016,L Balaji,Kolkata Knight Riders,1,26,39,9.0,0.8,7.279431438127091
598022,L Balaji,Kolkata Knight Riders,1,25,30,7.199999999999999,0.8,7.611739130434782
598029,L Balaji,Kolkata Knight Riders,0,24,28,7.0,0.6,8.011739130434782
598031,L Balaji,Kolkata Knight Riders,1,24,46,11.5,0.6,8.59
598034,L Balaji,Kolkata Knight Riders,1,25,45,10.799999999999999,0.8,9.1
598040,L Balaji,Kolkata Knight Riders,1,24,35,8.75,0.8,9.05
598050,L Balaji,Kolkata Knight Riders,0,20,7,2.1,0.6,8.03
598053,L Balaji,Kolkata Knight Riders,3,23,19,4.956521739130435,1.2,7.621304347826087
598057,L Balaji,Kolkata Knight Riders,2,25,23,5.52,1.4,6.425304347826087
598061,L Balaji,Kolkata Knight Riders,1,24,41,10.25,1.4,6.315304347826087
729283,L Balaji,Kings XI Punjab,2,26,44,10.153846153846155,1.6,6.596073578595318
729291,L Balaji,Kings XI Punjab,0,24,46,11.5,1.6,8.476073578595319
729295,L Balaji,Kings XI Punjab,4,25,14,3.36,1.8,8.156769230769232
729307,L Balaji,Kings XI Punjab,1,19,22,6.947368421052632,1.6,8.442242914979758
729313,L Balaji,Kings XI Punjab,1,24,17,4.25,1.6,7.242242914979758
733973,L Balaji,Kings XI Punjab,1,24,39,9.75,1.4,7.1614736842105255
733991,L Balaji,Kings XI Punjab,2,20,44,13.2,1.8,7.501473684210526
734033,L Balaji,Kings XI Punjab,1,25,38,9.12,1.2,8.653473684210526
734049,L Balaji,Kings XI Punjab,0,24,41,10.25,1.0,9.314
1136616,L Ngidi,Chennai Super Kings,4,25,11,2.6399999999999997,2.0,6.255838056680162
1136617,L Ngidi,Chennai Super Kings,1,24,20,5.0,2.0,6.0096842105263155
1136620,L Ngidi,Chennai Super Kings,2,24,26,6.5,2.2,5.036
1216492,L Ngidi,Chennai Super Kings,3,26,38,8.76923076923077,2.4,5.541846153846154
1216496,L Ngidi,Chennai Super Kings,2,28,56,12.0,2.4,6.9818461538461545
1216506,L Ngidi,Chennai Super Kings,3,25,40,9.6,2.2,8.373846153846154
1216536,L Ngidi,Chennai Super Kings,2,25,35,8.399999999999999,2.4,9.053846153846154
1254072,L Ngidi,Chennai Super Kings,3,25,32,7.68,2.6,9.289846153846153
1254080,L Ngidi,Chennai Super Kings,2,26,35,8.076923076923077,2.4,9.151384615384615
1254084,L Ngidi,Chennai Super Kings,0,24,62,15.5,2.0,9.851384615384614
1136596,LE Plunkett,Delhi Daredevils,1,25,27,6.4799999999999995,0.8,9.341333333333333
1136602,LE Plunkett,Delhi Daredevils,0,24,42,10.5,0.2,10.529333333333332
1136615,LE Plunkett,Delhi Daredevils,0,20,27,8.1,0.2,10.949333333333332
1175357,LH Ferguson,Kolkata Knight Riders,0,24,36,9.0,1.0,7.347210702341139
1175361,LH Ferguson,Kolkata Knight Riders,1,26,42,9.692307692307693,1.2,7.2087491638796
1175365,LH Ferguson,Kolkata Knight Riders,1,26,38,8.76923076923077,0.8,8.578595317725753
1175372,LH Ferguson,Kolkata Knight Riders,0,12,32,16.0,0.6,10.630769230769232
1178401,LH Ferguson,Kolkata Knight Riders,0,19,37,11.68421052631579,0.4,11.02914979757085
1216494,LH Ferguson,Kolkata Knight Riders,2,25,17,4.08,0.8,10.045149797570849
1216497,LH Ferguson,Kolkata Knight Riders,1,24,30,7.5,0.8,9.60668825910931
1216512,LH Ferguson,Kolkata Knight Riders,5,27,18,4.0,1.6,8.652842105263158
1216520,LH Ferguson,Kolkata Knight Riders,1,24,34,8.5,1.8,7.152842105263159
1216536,LH Ferguson,Kolkata Knight Riders,0,27,54,12.0,1.8,7.215999999999999
1254087,LH Ferguson,Kolkata Knight Riders,2,25,24,5.76,1.8,7.552
1254092,LH Ferguson,Kolkata Knight Riders,2,12,10,5.0,2.0,7.052
1254096,LH Ferguson,Kolkata Knight Riders,3,24,27,6.75,1.6,7.601999999999999
1254098,LH Ferguson,Kolkata Knight Riders,1,26,34,7.846153846153847,1.6,7.471230769230769
1254106,LH Ferguson,Kolkata Knight Riders,3,24,18,4.5,2.2,5.971230769230769
1254115,LH Ferguson,Kolkata Knight Riders,2,25,31,7.4399999999999995,2.2,6.307230769230769
1254116,LH Ferguson,Kolkata Knight Riders,1,24,26,6.5,2.0,6.607230769230769
1254117,LH Ferguson,Kolkata Knight Riders,0,26,56,12.923076923076923,1.4,7.841846153846154
1304050,LH Ferguson,Gujarat Titans,0,25,24,5.76,1.2,7.424615384615384
1304056,LH Ferguson,Gujarat Titans,4,25,29,6.959999999999999,1.4,7.916615384615383
1304062,LH Ferguson,Gujarat Titans,2,25,33,7.919999999999999,1.4,8.012615384615383
1304067,LH Ferguson,Gujarat Titans,0,26,48,11.076923076923078,1.2,8.928
1304070,LH Ferguson,Gujarat Titans,4,24,23,5.75,2.0,7.493384615384616
1304075,LH Ferguson,Gujarat Titans,1,24,46,11.5,2.2,8.641384615384615
1304081,LH Ferguson,Gujarat Titans,1,25,33,7.919999999999999,1.6,8.833384615384615
1304086,LH Ferguson,Gujarat Titans,0,26,52,12.0,1.2,9.649384615384616
1304089,LH Ferguson,Gujarat Titans,1,24,37,9.25,1.4,9.284
1304094,LH Ferguson,Gujarat Titans,1,21,30,8.571428571428571,0.8,9.848285714285714
1304097,LH Ferguson,Gujarat Titans,2,25,35,8.399999999999999,1.0,9.228285714285715
1304113,LH Ferguson,Gujarat Titans,0,10,21,12.6,0.8,10.164285714285715
1312200,LH Ferguson,Gujarat Titans,0,18,22,7.333333333333333,0.8,9.230952380952381
1359487,LH Ferguson,Kolkata Knight Riders,0,26,42,9.692307692307693,0.6,9.319413919413918
1359493,LH Ferguson,Kolkata Knight Riders,0,14,37,15.857142857142856,0.4,10.776556776556777
1359496,LH Ferguson,Kolkata Knight Riders,1,10,19,11.4,0.2,11.376556776556777
1426268,LH Ferguson,Royal Challengers Bengaluru,2,24,54,13.5,0.6,11.556556776556777
1426274,LH Ferguson,Royal Challengers Bengaluru,1,25,47,11.28,0.8,12.34589010989011
1426279,LH Ferguson,Royal Challengers Bengaluru,0,12,28,14.0,0.8,13.20742857142857
1426296,LH Ferguson,Royal Challengers Bengaluru,3,18,31,10.333333333333334,1.4,12.102666666666668
1426300,LH Ferguson,Royal Challengers Bengaluru,2,24,24,6.0,1.6,11.022666666666666
1426306,LH Ferguson,Royal Challengers Bengaluru,1,20,39,11.7,1.4,10.662666666666667
1426310,LH Ferguson,Royal Challengers Bengaluru,1,24,37,9.25,1.4,10.256666666666666
598038,LJ Wright,Pune Warriors,1,6,12,12.0,0.4,10.916742081447964
598061,LJ Wright,Pune Warriors,0,6,11,11.0,0.4,10.716742081447965
336010,LR Shukla,Kolkata Knight Riders,0,6,15,15.0,0.4,11.442857142857143
336014,LR Shukla,Kolkata Knight Riders,1,13,16,7.384615384615385,0.4,11.319780219780219
336017,LR Shukla,Kolkata Knight Riders,3,6,6,6.0,1.0,10.61978021978022
336027,LR Shukla,Kolkata Knight Riders,0,6,8,8.0,1.0,10.01978021978022
336035,LR Shukla,Kolkata Knight Riders,0,13,23,10.615384615384617,0.8,9.4
392186,LR Shukla,Kolkata Knight Riders,1,14,22,9.428571428571429,1.0,8.285714285714286
392197,LR Shukla,Kolkata Knight Riders,3,24,26,6.5,1.4,8.108791208791208
392203,LR Shukla,Kolkata Knight Riders,0,18,25,8.333333333333334,0.8,8.575457875457875
392207,LR Shukla,Kolkata Knight Riders,0,7,8,6.857142857142857,0.8,8.346886446886447
392233,LR Shukla,Kolkata Knight Riders,1,25,21,5.04,1.0,7.231809523809524
419106,LR Shukla,Kolkata Knight Riders,1,18,30,10.0,1.0,7.346095238095238
419113,LR Shukla,Kolkata Knight Riders,1,24,37,9.25,0.6,7.896095238095238
419153,LR Shukla,Kolkata Knight Riders,0,6,10,10.0,0.6,8.22942857142857
419158,LR Shukla,Kolkata Knight Riders,1,24,31,7.75,0.8,8.408000000000001
548344,LR Shukla,Kolkata Knight Riders,1,6,5,5.0,0.8,8.4
548347,LR Shukla,Kolkata Knight Riders,0,6,7,7.0,0.6,7.8
597998,LR Shukla,Kolkata Knight Riders,0,6,8,8.0,0.4,7.55
598005,LR Shukla,Kolkata Knight Riders,1,12,14,7.0,0.6,6.95
729301,LR Shukla,Delhi Daredevils,0,12,21,10.5,0.4,7.5
729309,LR Shukla,Delhi Daredevils,0,6,5,5.0,0.2,7.5
733981,LR Shukla,Delhi Daredevils,1,25,35,8.399999999999999,0.4,7.779999999999999
733985,LR Shukla,Delhi Daredevils,0,13,20,9.230769230769232,0.4,8.026153846153846
733993,LR Shukla,Delhi Daredevils,0,2,7,21.0,0.2,10.826153846153847
1304062,LS Livingstone,Punjab Kings,0,6,12,12.0,0.4,14.178947368421053
1304069,LS Livingstone,Punjab Kings,0,6,11,11.0,0.4,13.778947368421052
1304074,LS Livingstone,Punjab Kings,0,12,19,9.5,0.4,13.278947368421052
1304084,LS Livingstone,Punjab Kings,0,6,12,12.0,0.4,10.478947368421052
1304088,LS Livingstone,Punjab Kings,0,13,23,10.615384615384617,0.0,11.023076923076925
1304094,LS Livingstone,Punjab Kings,1,15,15,6.0,0.2,9.823076923076922
1304098,LS Livingstone,Punjab Kings,0,7,6,5.142857142857142,0.2,8.651648351648351
1304110,LS Livingstone,Punjab Kings,3,26,27,6.230769230769231,0.8,7.997802197802197
1304116,LS Livingstone,Punjab Kings,0,24,25,6.25,0.8,6.847802197802198
1359501,LS Livingstone,Punjab Kings,0,6,9,9.0,0.8,6.524725274725275
1359505,LS Livingstone,Punjab Kings,1,12,23,11.5,0.8,7.624725274725274
1359512,LS Livingstone,Punjab Kings,1,6,19,19.0,1.0,10.396153846153846
1359515,LS Livingstone,Punjab Kings,0,6,16,16.0,0.4,12.35
1359527,LS Livingstone,Punjab Kings,0,12,27,13.5,0.4,13.8
1426265,LS Livingstone,Punjab Kings,1,19,21,6.631578947368421,0.6,13.326315789473686
1426271,LS Livingstone,Punjab Kings,0,12,16,8.0,0.4,12.626315789473685
1426275,LS Livingstone,Punjab Kings,2,25,21,5.04,0.6,9.834315789473685
1426296,LS Livingstone,Punjab Kings,0,19,28,8.842105263157896,0.6,8.402736842105265
1254092,Lalit Yadav,Delhi Capitals,1,18,35,11.666666666666666,0.8,7.916666666666667
1304048,Lalit Yadav,Delhi Capitals,0,12,15,7.5,0.8,7.216666666666667
1304061,Lalit Yadav,Delhi Capitals,1,24,23,5.75,0.8,7.5166666666666675
1304065,Lalit Yadav,Delhi Capitals,1,6,8,8.0,0.6,8.25
1304078,Lalit Yadav,Delhi Capitals,2,12,11,5.5,1.0,7.6833333333333345
1304080,Lalit Yadav,Delhi Capitals,0,24,41,10.25,0.8,7.4
1304087,Lalit Yadav,Delhi Capitals,0,19,32,10.105263157894738,0.8,7.921052631578948
1304091,Lalit Yadav,Delhi Capitals,0,6,16,16.0,0.6,9.971052631578948
1304110,Lalit Yadav,Delhi Capitals,0,7,6,5.142857142857142,0.4,9.399624060150376
1359490,Lalit Yadav,Delhi Capitals,1,25,23,5.52,0.2,9.403624060150374
